dataset,region,main_category,middle_category,sub_category,keyword
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,보건의료,남부권역 응급의료체계 구축
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,보건의료,도심권 상급종합병원(제2울산대병원) 건립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,보건의료,울산의료원 조속 설립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,보건의료,의료복합타운 건설
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,노인복지관/공공실버하우스 건립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,시니어 취업지원서비스
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,장애인 거주시설 확충
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,장애인 일자리 확대
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,장애인 특별교통수단 확충
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,사회복지/보건의료,특수복지,장애인훈련센터 설립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,교육/다문화,공공도서관 건립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,교육/다문화,다문화 가정/외국인 이주가정 울타리 제공
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,교육/다문화,다문화가족 일자리 교육프로그램 운영
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,교육/다문화,종합대학 유치
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,교육/다문화,혁신교육 지원센터 설립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,무료급식지원
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,아동학대 예방시스템 운영
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,울산어린이회관 건립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,중고교생 무상교복/고교무상급식
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,청소년문화센터 건립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,아동청소년,학교밖청소년지원센터
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,경력단절여성 지원
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,공공산후조리원 설립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,국공립/공공형 어린이집 확충
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,여성 일자리센터 설립
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,여성폭력 근절
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,육아종합지원센터 확대
SURVEY1,울산,사회복지/문화/여성가족/건강/보건,여성가족/교육/다문화,여성가족/출산보육,출산지원금/출산장려금 지원 확대
SURVEY1,울산,산업/경제,경제/일자리,공공일자리/사회적 경제,사회적기업/마을기업 창업 지원 확대
SURVEY1,울산,산업/경제,경제/일자리,공공일자리/사회적 경제,울산형 일자리 10만개 창출
SURVEY1,울산,산업/경제,경제/일자리,공공일자리/사회적 경제,일자리 정보 제공
SURVEY1,울산,산업/경제,경제/일자리,공공일자리/사회적 경제,장애인 일자리 확대
SURVEY1,울산,산업/경제,경제/일자리,공공일자리/사회적 경제,협동조합 설립 교육/지원
SURVEY1,울산,산업/경제,경제/일자리,소상공인/자영업자/노동자 지원,공동물류/마케팅 플랫폼 구축
SURVEY1,울산,산업/경제,경제/일자리,소상공인/자영업자/노동자 지원,노동/일자리 거버넌스 협치 구축
SURVEY1,울산,산업/경제,경제/일자리,소상공인/자영업자/노동자 지원,소상공인 적합 업종 발굴
SURVEY1,울산,산업/경제,경제/일자리,소상공인/자영업자/노동자 지원,특수고용 노동자 산재보험 적용대상 확대
SURVEY1,울산,산업/경제,경제/일자리,소상공인/자영업자/노동자 지원,하청노동자 노동3권 보장
SURVEY1,울산,산업/경제,경제/일자리,일자리/창업,기업지원종합비즈니스센터 육성
SURVEY1,울산,산업/경제,경제/일자리,일자리/창업,여성일자리공감센터 설치
SURVEY1,울산,산업/경제,경제/일자리,일자리/창업,중장년/퇴직자 일자리 지원센터 설치
SURVEY1,울산,산업/경제,경제/일자리,일자리/창업,창업센터/스타트업 지원센터 설립
SURVEY1,울산,산업/경제,경제/일자리,일자리/창업,청년 취창업 생태계 구축
SURVEY1,울산,산업/경제,산업,에너지산업,동북아 오일허브 인프라 구축
SURVEY1,울산,산업/경제,산업,에너지산업,부유식 해상풍력 제조연구단지 조성
