record_id,election_name,province_id,province_name,province_source,subSgId,subSgName,sgTypecode,sggid,sggname,hbjname,huboid,jdname,jdid,hbjgiho,hbjjikup,hbjhakruk,doc_index,doc_type,doc_type_raw,source_id,original_available,original_url,current_available,current_pdf_path,current_pdf_path_source,current_download_url,classification,raw_fileinfo,filePathName,updtFileName,fileTypeName,fileDispYn,pdfPrvwYn,recovery_status
"620260603-1100-중랑구마선거구-100163259-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110705","중랑구마선거구","전경구","100163259","국민의힘","200","2","중랑구의회 의원","대구공업고등학교 졸업","1","선거공보","선거공보","candidate-doc:100163259:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구다선거구-100161963-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110803","성북구다선거구","정윤주","100161963","더불어민주당","100","1","정당인","국민대학교 법학부 졸업","1","선거공보","선거공보","candidate-doc:100161963:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구다선거구-100161879-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110803","성북구다선거구","이용진","100161879","더불어민주당","100","1","정당인","인천전문대학(현 인천대학교) 무도과 졸업","1","선거공보","선거공보","candidate-doc:100161879:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구다선거구-100162065-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110803","성북구다선거구","송영옥","100162065","국민의힘","200","2","정당인","호원대학교 전기공학부 졸업(전기공학 전공, 사회복지학 복수전공)","1","선거공보","선거공보","candidate-doc:100162065:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구라선거구-100157706-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110804","성북구라선거구","권영숙","100157706","더불어민주당","100","1","대흥문화사 대표","국민대학교 정치대학원 졸업(정치학석사),한성대학교 행정대학원 졸업(사회복지학석사","1","선거공보","선거공보","candidate-doc:100157706:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구라선거구-100162302-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110804","성북구라선거구","권영애","100162302","국민의힘","200","2","성북구의원","신구실업전문대학(현.신구대학교) 치과위생과 졸업","1","선거공보","선거공보","candidate-doc:100162302:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구마선거구-100154717-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110805","성북구마선거구","김세운","100154717","더불어민주당","100","1","정당인","건국대학교 일반대학원 건축공학과 졸업(공학박사)","1","선거공보","선거공보","candidate-doc:100154717:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구마선거구-100162093-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110805","성북구마선거구","이인순","100162093","더불어민주당","100","1","성북구의회의원","한성대학교 교육대학원 졸업(교육학석사)","1","선거공보","선거공보","candidate-doc:100162093:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구마선거구-100164899-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110805","성북구마선거구","이동호","100164899","국민의힘","200","2","프리랜서","국민대학교 경영정보학부 졸업","1","선거공보","선거공보","candidate-doc:100164899:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
"620260603-1100-성북구사선거구-100154801-1-선거공보","제9회 전국동시지방선거","1100","서울특별시","nec_region_scope","620260603","구·시·군의회의원선거","6","6110807","성북구사선거구","김규일","100154801","더불어민주당","100","1","정당인","서울시립대 대학원 도시공학과 박사과정 수료","1","선거공보","선거공보","candidate-doc:100154801:1","false","","false","","","","current_unavailable_official_source","선거공보||||||0||HEIGHT||Y||||00","","","","N","","pending_official_source_search"
