record_id,province_name,subSgName,sggname,hbjname,jdname,doc_type,current_download_url,local_pdf,download_status,bytes,error,markdown_path,extract_status,pages,chars,extract_error,extraction_method,quality_flag
920260603-4400-논산시-더불어민주당-1-1,충청남도,기초의원비례대표선거,논산시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%85%BC%EC%82%B0%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4409/003_100_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-논산시-더불어민주당-1-1.pdf,downloaded,2452475,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-논산시-더불어민주당-1-1.md,ok,8,1485,,pymupdf,ok
920260603-4400-태안군-더불어민주당-1-1,충청남도,기초의원비례대표선거,태안군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%83%9C%EC%95%88%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4406/003_100_20260514_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-태안군-더불어민주당-1-1.pdf,downloaded,8377200,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-태안군-더불어민주당-1-1.md,ok,8,1379,,pymupdf,ok
920260603-4400-홍성군-더불어민주당-1-1,충청남도,기초의원비례대표선거,홍성군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%99%8D%EC%84%B1%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4413/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-홍성군-더불어민주당-1-1.pdf,downloaded,2485151,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-홍성군-더불어민주당-1-1.md,ok,8,1319,,pymupdf,ok
920260603-4400-보령시-더불어민주당-1-1,충청남도,기초의원비례대표선거,보령시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%B3%B4%EB%A0%B9%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4403/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-보령시-더불어민주당-1-1.pdf,downloaded,8605937,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-보령시-더불어민주당-1-1.md,ok,8,1621,,pymupdf,ok
920260603-4400-서산시-더불어민주당-1-1,충청남도,기초의원비례대표선거,서산시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%82%B0%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4405/003_100_20260517_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-서산시-더불어민주당-1-1.pdf,downloaded,8485792,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-서산시-더불어민주당-1-1.md,ok,8,1493,,pymupdf,ok
920260603-4400-서천군-더불어민주당-1-1,충청남도,기초의원비례대표선거,서천군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%B2%9C%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4412/003_100_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-서천군-더불어민주당-1-1.pdf,downloaded,7557228,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-서천군-더불어민주당-1-1.md,ok,8,1389,,pymupdf,ok
920260603-4400-당진시-더불어민주당-1-1,충청남도,기초의원비례대표선거,당진시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8B%B9%EC%A7%84%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4416/003_100_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-당진시-더불어민주당-1-1.pdf,downloaded,8432607,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-당진시-더불어민주당-1-1.md,ok,8,1512,,pymupdf,ok
920260603-4400-천안시-더불어민주당-1-1,충청남도,기초의원비례대표선거,천안시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B2%9C%EC%95%88%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4417/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-천안시-더불어민주당-1-1.pdf,downloaded,2208112,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-천안시-더불어민주당-1-1.md,ok,8,114,,pymupdf,suspiciously_short_text
920260603-4400-아산시-더불어민주당-1-1,충청남도,기초의원비례대표선거,아산시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%95%84%EC%82%B0%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4404/003_100_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-아산시-더불어민주당-1-1.pdf,downloaded,7615932,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-아산시-더불어민주당-1-1.md,ok,8,1271,,pymupdf,ok
920260603-4400-금산군-더불어민주당-1-1,충청남도,기초의원비례대표선거,금산군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B8%88%EC%82%B0%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4407/003_100_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-금산군-더불어민주당-1-1.pdf,downloaded,7801588,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-금산군-더불어민주당-1-1.md,ok,8,186,,pymupdf,suspiciously_short_text
920260603-4400-예산군-더불어민주당-1-1,충청남도,기초의원비례대표선거,예산군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%98%88%EC%82%B0%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4415/003_100_20260521_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-예산군-더불어민주당-1-1.pdf,downloaded,8262334,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-예산군-더불어민주당-1-1.md,ok,8,1250,,pymupdf,ok
920260603-4400-계룡시-더불어민주당-1-1,충청남도,기초의원비례대표선거,계룡시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B3%84%EB%A3%A1%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4410/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-계룡시-더불어민주당-1-1.pdf,downloaded,2436984,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-계룡시-더불어민주당-1-1.md,ok,8,1372,,pymupdf,ok
920260603-4400-공주시-더불어민주당-1-1,충청남도,기초의원비례대표선거,공주시,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B3%B5%EC%A3%BC%EC%8B%9C_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4402/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-공주시-더불어민주당-1-1.pdf,downloaded,7620712,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-공주시-더불어민주당-1-1.md,ok,8,1484,,pymupdf,ok
920260603-4400-청양군-더불어민주당-1-1,충청남도,기초의원비례대표선거,청양군,,더불어민주당,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B2%AD%EC%96%91%EA%B5%B0_%EB%8D%94%EB%B6%88%EC%96%B4%EB%AF%BC%EC%A3%BC%EB%8B%B9_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4414/003_100_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-청양군-더불어민주당-1-1.pdf,downloaded,8152396,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-청양군-더불어민주당-1-1.md,ok,8,1383,,pymupdf,ok
920260603-4400-아산시-국민의힘-1-1,충청남도,기초의원비례대표선거,아산시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%95%84%EC%82%B0%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4404/003_200_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-아산시-국민의힘-1-1.pdf,downloaded,1847787,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-아산시-국민의힘-1-1.md,ok,4,633,,pymupdf,ok
920260603-4400-금산군-국민의힘-1-1,충청남도,기초의원비례대표선거,금산군,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B8%88%EC%82%B0%EA%B5%B0_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4407/003_200_20260524_2.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-금산군-국민의힘-1-1.pdf,downloaded,595546,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-금산군-국민의힘-1-1.md,ok,4,1022,,pymupdf,ok
920260603-4400-예산군-국민의힘-1-1,충청남도,기초의원비례대표선거,예산군,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%98%88%EC%82%B0%EA%B5%B0_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4415/003_200_20260521_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-예산군-국민의힘-1-1.pdf,downloaded,3215242,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-예산군-국민의힘-1-1.md,ok,4,1853,,pymupdf,ok
920260603-4400-천안시-국민의힘-1-1,충청남도,기초의원비례대표선거,천안시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B2%9C%EC%95%88%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4417/003_200_20260523_2.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-천안시-국민의힘-1-1.pdf,downloaded,1202035,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-천안시-국민의힘-1-1.md,ok,4,67,,pymupdf,suspiciously_short_text
920260603-4400-계룡시-국민의힘-1-1,충청남도,기초의원비례대표선거,계룡시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EA%B3%84%EB%A3%A1%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4410/003_200_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-계룡시-국민의힘-1-1.pdf,downloaded,606531,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-계룡시-국민의힘-1-1.md,ok,4,984,,pymupdf,ok
920260603-4400-서산시-국민의힘-1-1,충청남도,기초의원비례대표선거,서산시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%84%9C%EC%82%B0%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4405/003_200_20260517_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-서산시-국민의힘-1-1.pdf,downloaded,4571902,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-서산시-국민의힘-1-1.md,ok,4,1020,,pymupdf,ok
920260603-4400-당진시-국민의힘-1-1,충청남도,기초의원비례대표선거,당진시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%8B%B9%EC%A7%84%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4416/003_200_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-당진시-국민의힘-1-1.pdf,downloaded,10722113,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-당진시-국민의힘-1-1.md,ok,4,2470,,pymupdf,ok
920260603-4400-태안군-국민의힘-1-1,충청남도,기초의원비례대표선거,태안군,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%ED%83%9C%EC%95%88%EA%B5%B0_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4406/003_200_20260520_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-태안군-국민의힘-1-1.pdf,downloaded,15015518,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-태안군-국민의힘-1-1.md,ok,4,54,,pymupdf,suspiciously_short_text
920260603-4400-논산시-국민의힘-1-1,충청남도,기초의원비례대표선거,논산시,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EB%85%BC%EC%82%B0%EC%8B%9C_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4409/003_200_20260522_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-논산시-국민의힘-1-1.pdf,downloaded,902973,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-논산시-국민의힘-1-1.md,ok,4,1102,,pymupdf,ok
920260603-4400-청양군-국민의힘-1-1,충청남도,기초의원비례대표선거,청양군,,국민의힘,비례대표 정당 제출자료,https://policy.nec.go.kr/plc/common/downloadFile.do?requestedFileName=20260603_%EC%B2%AD%EC%96%91%EA%B5%B0_%EA%B5%AD%EB%AF%BC%EC%9D%98%ED%9E%98_%EB%B9%84%EB%A1%80%EB%8C%80%ED%91%9C%20%EC%A0%95%EB%8B%B9%20%EC%A0%9C%EC%B6%9C%EC%9E%90%EB%A3%8C.pdf&requestedFullPath=20260603/PDF/PBINFO_PUB/4414/003_200_20260523_1.pdf,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\documents\920260603-4400-청양군-국민의힘-1-1.pdf,downloaded,403737,,C:\Users\treyl\Documents\Obsidian\Second_Brain\output\nec_2026_local_election_opencrab\github_repo_nec_2026_local_election_opencrab\supplements\official_gap_recovery_2026\direct_nec_downloads\markdown\920260603-4400-청양군-국민의힘-1-1.md,ok,4,54,,pymupdf,suspiciously_short_text
